dataset name,url
survey,/limjungwon/survey
Cold Chain Infrastructure India,/dineshawk86/cold-chain-infrastructure-india
iris.csv,/jeyabalaji/iriscsv
iris_01_01,/phillippe/iris-01-01
DOTA_proj,/brixkt/dota-proj
Data from a Simulated Motorcycle Accident ,/ukveteran/data-from-a-simulated-motorcycle-accident
Hydraulic Data,/sethsleeper/hydraulic-data
WORLD CUP KAGGLE SURVAY 2019,/azkarategi/kaggle-survay-2019
Child Data Cleaning,/ashokpandiyana/child-data-cleaning
List_of_continents_by_population,/mathurinache/list-of-continents-by-population
Snowboarding_at_the_Winter_Olympics,/mathurinache/snowboarding-at-the-winter-olympics
Data Science Cars 2015,/nikellfrett/data-science-cars-2015
Covid-19 ,/santoshd3/covid19
Random_forest_reg,/alperenspr/random-forest-reg
conflict modelling,/rajeshchauhan/conflict-modelling
decision_Tree_regression,/alperenspr/decision-tree-regression
effective_of_online_edu,/munyvorn/effective-of-online-edu
drugRec,/ralietnl/drugrec
AdsAndRevenue,/huynhcuong/adsandrevenue
vgg16-thirdtry,/szhan192/vgg16thirdtry
Descriptive Statistics,/ravindravenkat/descriptive-statistics
Characteristics of Homer and Bart Simpsons,/aasousa/simpsons-homer-bart-classification
Social media add,/pradumnchavan/social-media-add
salary data,/deepom/salary-data
newdata,/zahirhussain0525/newdata
gender submission ,/vishalkumbhar1997/gender-submission
cigaret,/aditya1618/cigaret
Sessions,/olgaberezovsky/sessions
DOTA HERO STATS,/databanditofficial/dota-hero-stats
Social_Network_Ads_Datasets,/muhammadmuzammil196/social-network-ads-datasets
microsoft-challenge-5,/malwyshihab/microsoftchallenge5
spending_score_ml5,/yuvarajkondapalle/spending-score-ml5
Butterfly,/aristakatwaroo/butterfly
Perfect Score Titanic,/efradgamer/perfecttitanic
Asiapp,/muhammadaudrii/asiapp
Museum-visitors,/fetod8528/museumvisitors
Lists_of_The_New_York_Times_Fiction_Best_Sellers,/mathurinache/lists-of-the-new-york-times-fiction-best-sellers
Income and spends,/ketulguptaindia/income-and-spends
csv files,/ahmetakan/csv-files
Testcases for Algorithms,/maulwurf1/testcasesforalgorithms
dratings ncaa womens ratings 2019,/baogorek/dratings-ncaa-womens-ratings-2019
fruit_transactions,/tjendika/fruit-transactions
fruit 123,/subhrajyotimaji21/fruit-123
"AP(AndraPradesh, India) Covid Dataset ",/adithya1019/apandrapradesh-india-covid-dataset
iris_csv,/fernandoabarzua/iris-csv
Purchase data,/rajeshwarigrajodia/purchase-data
dataset,/deepaarya/dataset
Project data sets,/goldyrozy/project-data-sets
data2_uk,/bogdanpd/data2-uk
Position_Salary,/eswarpd001/position-salary
Simple Regression,/akhilkumar19/simple-regression
social,/abidhossainmasum/social
countries_list,/souvik31/countries-list
E_Ticaret_Verileri(1),/moneyshot495/e-ticaret-verileri1
TermLife,/ashnaidman/termlife
effective_of_online_edu,/munyvorn/effective-of-online-edu
GCSE_CS_questions,/nicolasschleicher/gcse-cs-questions
Dewpoint Data,/ukveteran/dewpoint-data
Diving_at_the_Summer_Olympics,/mathurinache/diving-at-the-summer-olympics
fruits data set,/amritaratnani/fruits-data-set
Vegetable weights,/floriankalisch/food-weights
dormitory,/mushroomman/dormitory
Bbc art,/rdprashanth1990/bbc-art
Fruits_Q1,/sagnickbhar/fruits-q1
happiness,/srishtysinha/happiness
 Econometrics,/litsufu/econometrics
Algerian's food hazards,/galiani/algerians-food-hazards
Cooling Water ,/ukveteran/cooling-water
Bank Data,/gauravduttakiit/bank-data
states geocoded for data police shootings,/krish1999/states-geocoded-for-data-police-shootings
FIFA_Futsal_World_Cup,/mathurinache/fifa-futsal-world-cup
脱口秀大会 rock_n_roast_s3e9.csv,/profyangsun/rock-n-roast-s3e9csu
test download dataset,/jackywang529/test-download-dataset
50_companies_datasets,/rajansahu/50-companies-datasets
Tips_Datasets,/huhao05133/tips-datasets
Kitchen dataset,/batuhandolgun/kitchen-dataset
March Madness Overall Seeds (Men),/christoffer/march-madness-overall-seeds-men
majors-list,/akhatova/majorslist
Matplotlib Actions,/erdemkaraahin/matplotlib-actions
iris_dirty,/larsgrygosch/iris-dirty
PlayersNew,/samisbat/playersnew
Salary_Data,/sudarshanamsaivenkat/salary-data
ID 201-15-14328Numpy 11,/mahadihasansanny/id-2011514328numpy-11
Internet Usage per Minute ,/ukveteran/internet-usage-per-minute
Statistical Learning Dataset,/swinalmeshram/statistical-learning-dataset
Most Expensive Cars 2019,/mathurinache/mostexpensivecars2019
Predicting the Diabetes at an early stage,/nakkapraneethreddy/predicting-the-diabetes-at-an-early-stage
EXTENDED ASSIGNMNET(Q2),/avrilaqilah/extended-assignmnetq2
Monthly Defect Data - Simulated,/pulkit21aug/monthly-defect-data-simulated
Anime Shows,/mathurinache/animeshows
Abstraction Competition Analysis,/inversion/abstraction-competition-analysis
grade6,/shiyonglu/grade6
ispisp,/shashwatjha798/ispisp
grade4,/shiyonglu/grade4
iris_data for beginners,/derbaliiheb/iris-data-for-beginners
Fertility and Contraception ,/ukveteran/fertility-and-contraception
music_frequency_dataset,/anunnikrishnan/music-frequency-dataset
GoodReads_Mystery,/razanalsuliemanga/goodreads-mystery
Predicte Heart Disease ,/amdirfan/predicte-heart-disease
House Prices,/imkrkannan/house-prices
handwashing VS  childbed fever ,/yassershrief/handwashing-vs-childbed-fever
Indian Latitude and Longitude,/anurag1817/indian-latlong
Heart Diseases UCI,/bhagyashreebai/heart-diseases-uci
classification data set,/migom6/classification-data-set
Mall_customer,/abdullahalnoman01/mall-customer
irisdata,/edgardjonathan/irisdata
mydatasets,/elvirasalakhova/mydatasets
pilot_sample,/samirahaddad/pilot-sample
Reinforcement Learning Outcomes,/melslater/reinforcement-learning-outcomes
Halloween Movies,/mathurinache/halloweenmovies
salary_data,/rookequant/salary-data
LINEAR REGRESSION DATA CSV,/alperaktepe/linear-regression-data-csv
Salary_data,/saurabh2712/salary-data
test11,/vnknguyn/test11
Iris Species,/nosilakhaled/iris-species
social,/mdsiam172159620/social
Kidney Catheter Data ,/ukveteran/kidney-catheter-data
survey,/seonmineom/survey
List_of_countries_by_natural_gas_consumption,/mathurinache/list-of-countries-by-natural-gas-consumption
List_of_Formula_One_Grand_Prix_winners,/mathurinache/list-of-formula-one-grand-prix-winners
Voting_Data,/sonikumar/voting-data
datsets,/risingteja/datsets
IMDB movie rating,/pandeya/imdb-movie-rating
REGIONALDATA,/sukhyun9673/regionaldata
dataset,/yunusselcuk/dataset
carteiras elon musk,/josjunioroliveira/carteiras-elon-musk
data1.csv,/saikiriti/data1csv
drinks_df,/annanickolajjchuk/drinks-df
Ariana Grande and Camila Cabello,/chaneloberlin/ariana-grande-and-camila-cabello-from-411
Covid-19-Malaysia,/muzahmad/covid19malaysia
Legality_of_bitcoin_by_country_or_territory,/mathurinache/legality-of-bitcoin-by-country-or-territory
Brands,/manwong/brands
Uber-Ride-Analysis,/sanjpiyu/uberrideanalysis
India Pollution 2010,/gyanbahadurmagar/india-pollution-2010
Global Import of Cocoa Beans,/abishpius/global-import-of-cocoa-beans
Data set of Autonomous Vehicles underwater,/magoob/data-set-of-autonomous-vehicles-underwater
contact info,/wrench786/contact-info
Goals Against/For Flyers (1/2 March - April) ,/peterpoydenko/goals-againstfor-flyers-12-march-april
TradeInventories,/amanratnam1998/tradeinventories
Heart attack data,/maher3id/heart-attack-data
IPL2021AuctionList,/hemantsingh42/ipl2021auctionlist
DailyFemaleBirth,/amanratnam1998/dailyfemalebirth
pet_records,/seyeogunsina/pet-records
World_Rugby_Rankings,/mathurinache/world-rugby-rankings
COVID19,/vineetvivek/covid19
Colombian players data,/camiloaramirez/colombian-players-data
ISP Contributions to Congress,/mrpantherson/isp-contributions-to-congress
Position Salary And 50 Start up Salary,/rajnikant2020/position-salary-and-50-start-up-salary
emergency_train2,/eakdag/emergency-train2
Covid-19 country lockdown days,/letili0417/covid19-country-lockdown-days
HelloWorldDataset,/devvret/testdataset1
Data Practice,/tazbid/data-practice
Mosquitos,/franklobe/mosquitos
S_error,/abidhossainmasum/s-error
Iris Flower,/mrizwanse/iris-flower
2019-20 nCoV effected countries Lat Long,/tayyabali55/201920-ncov-effected-countries-lat-long
Area new new,/rohankapur/area-new-new
satgpa,/tejas2000/satgpa
sp_||_M+N_CSE,/mstronaakterasha/sp-mn-cse
cardmbidataset,/ashwiniw/cardmbidataset
detection,/mihirshah12081999/detection
Indian 2019 Lokshabha Election Exit Poll,/digantadatta12/indian-2019-lokshabha-election-exit-poll
logistic_reg_visual,/salmaeng/logistic-reg-visual
Position Salaries,/krunal3kapadiya/position-salaries
Olist google trends,/jaredchan/olist-google-trends
iris-data-wh,/gosubh/irisdatawh
COVID-19 Pakistan Data (Province-wise),/umer24434/covid19-pakistan-data
Game of Thrones,/nhatlinhtran/game-of-thrones
Istanbul-Green Spaces in Districts,/cansagiroglu/istanbulgreen-spaces-in-districts
Luteinizing Hormone in Blood Samples ,/ukveteran/luteinizing-hormone-in-blood-samples
Temperature vs MPG,/deathstar/temperature-vs-mpg
Alpha Country codes,/jjmewtw/alpha-country-codes
Internet users,/adcastillogill/internet-users
Height of Beyblade Performance Tips,/harukakasugano/beyblade-performance-tip-height
s_dataset,/abidhossainmasum/s-dataset
stud_marks,/amitkumardas/stud-marks
Wine-Quality,/naga33ranjith/winequality
Bills and tips,/poornimawari/bills-and-tips
basketball,/nikhil1904/basketball
Literacy_birth_rate,/mejbahahammad/literacy-birth-rate
My Sample Datasets 2,/vijayakishoredusi/my-sample-datasets-2
International Tourists in Pakistan,/idhamid2/international-tourists-in-pakistan
IDs and Addresses ,/devkuttan/ids-and-addresses
Tic_tac_toe,/abdelrahmanarafa/tic-tac-toe
admission,/mdraiyanhossain/admission
Dataset,/ahmedjaleel18bml0083/dataset
Rsemana4,/dayanamira/rsemana4
employee_dataset2,/anikpramanikfmy/employee-dataset2
NPS and Stock Index,/ashydv/nps-and-stock-index
List_of_countries_by_milk_consumption_per_capita,/mathurinache/list-of-countries-by-milk-consumption-per-capita
COVID-19 INDIA (Dataset),/deepsasmal/covid-india-cases-time-series
Tokyo Olympic Countries,/bryantamin/tokyo-olympic-countries
toy-weight-height1,/deepakkumargunjetti/toyweightheight1
Admission_Predict,/tonmoydas94/admission-predict
currency,/cjchoi/currency
traffic_accident,/hankyuhyuk/traffic-accident
OpenIntroStatistics ,/snplmmr/arbuthnot
ct/pet,/blossom1994/ctpet
United States Rental Offers,/brianledger/united-states-rental-offers
ISO3_country,/shihwei1115/iso3-country
150 companies financial dataset,/yushinjung/150-companies-financial-dataset
All_data,/bysonmez/all-data
NBA All-Stars Since 2000,/gabegonzales/nba-allstars-since-2000
"Restaurants at New Port Beach, California ",/anidimma/restaurants-at-new-port-beach-california
covid_19 ,/pranabpandit/covid-19
data_dictionary ,/ifeomaozo/data-dictionary
Salary,/elstonbraggs/salary
BoatVolume,/maxiwalker/boatvolume
Citrus_production,/mathurinache/citrus-production
simple dataset,/mrizwanse/simple-dataset
2020 Population,/bhallaakshit/2020-population
Country Codes,/bhallaakshit/country-codes
dataWids2021,/mannu2820/datawids2021
IntegratedDatabaseSystems,/evanquinn/integrateddatabasesystems
covid data,/vasusrungaram/covid-data
2nd Time Annotations,/awaiskaggler/2nd-time-annotations
St Andrews Afternoon Sport Choices,/tbates70/st-andrews-afternoon-sport-choices
OECD_GDP_Percapita_2015,/elearningzone/oecd-gdp-percapita-2015
Height and Weight,/sweta20scse2110001/height-and-weight
Stock Market Industries,/raghumolabanti/stock-market-industries
Shop Sales Report,/ashwin6ds/shop-sales-report
List_of_ASEAN_countries_by_GDP,/mathurinache/list-of-asean-countries-by-gdp
predicting hatecrimes based on income inequality,/jessy99/five-thirty-eight-hate-crimes
Covid19 TURKEY Current Report,/eycanzdemir/covid19-turkey-current-report
Covid19,/srishtikumari97089/covid19
covid-19 sp,/vinicius20/covid19-sp
Short_track_speed_skating_at_the_Winter_Olympics,/mathurinache/short-track-speed-skating-at-the-winter-olympics
Area Example,/mamoneye/area-example
titanic,/eranuragsingh/titanic
Police call type and dispo categories,/jsherman256/police-call-type-and-dispo-categories
heart prediction,/manisha5/heart-prediction
Lake optimization,/joost17/lake-optimization
Student_project_assignment_input-1,/juliuswildenburg/student-project-assignment-input1
GoogleTrends,/hankdorsey/googletrends
School Rules Data,/mlomuscio/school-rules-data
Premier League 19/20 Results and Pre-Game Odds,/raviachan/premier-league-1920-results-and-pregame-odds
m5_GDP,/wonjunpark/m5-gdp
BreastCancer,/xinlearning/breastcancer
SML_Di_AO,/alexanderdiao/sml-di-ao
SCL_test,/pjsalita/scl-test
example,/miraastrid/example
grade2,/shiyonglu/grade2
grade6.csv,/junwenliu/grade6csv
EDA auto,/shwetachaskar/eda-auto
Retirement savings account (RSA) membership,/apttemi/retirement-savings-account-rsa-membership
Meeting #15 Practice Dataset - Chaparral CS Club,/msalaway/meeting-15-practice-dataset-chaparral-cs-club
Iris Dataset,/parvpaliwal/iris-dataset
Monthy Car Sales,/tysonhayes/monthy-car-sales
Keywords_Statsd_2021-02-17,/hamditarek/keywords-statsd-20210217
abcxyz,/aanchalvij/abcxyz
GrocerySales,/deepakjha4ai/grocerysales
Fill The Cell that has Missing Values,/cemlbayhan/fill-cell-has-missing-values
Headbrain Dataset,/shubhamchauhan17/headbrain-dataset
saidas_breast,/clsiodearajogonalves/saidas-breast
gasoline,/kirananumalla/gasoline
Human_Poverty_Index,/mathurinache/human-poverty-index
Covid-19 Portugal,/murilobarbosa/covidportugal
Categorical Features Indian Diabetes,/hmehrjoo/categorical-features-indian-diabetes
WSF_World_Team_Squash_Championships,/mathurinache/wsf-world-team-squash-championships
GroceryStoreDataSet,/melekaslan/grocerystoredataset
Friendship,/carottie/friendship
"Indicators (GDP, HDI...) for 48 countries (2006)",/cmmm976/indicators-gdp-hdi-for-48-countries-2006
Global Technology Brand,/mathurinache/globaltechnologybrand
Grading of the students in the exam (IPE 101) raw,/tanzilislam021/grading-of-the-students-in-the-exam-ipe-101-raw
Genetic1,/jagathishvijay/genetic1
population_in_Seoul,/kerow1004/population-in-seoul
Oakland Rate of Acute Preventable Hospitalizations,/cityofoakland/oakland-rate-of-acute-preventable-hospitalizations
International_rankings_of_Belarus,/mathurinache/international-rankings-of-belarus
organic small molecules,/mrwaqas/organic-small-molecules
Emission ,/rajkumar23r/emission
Insurance,/miyanic/insurance
language_codes,/bibhutibhusanpadhi/language-codes
Total daily birth,/rajkumar23r/total-daily-birth
BISAGAK,/franstanuel/bisagak
data_table,/kaustubh243/data-table
advatismensts.csv,/abdulwaheedofficial/advatismenstscsv
DataSet_01,/tringuyen123/dataset-01
grade5,/shiyonglu/grade5
CreditCardData,/akaashb/creditcard
1 Hz Earthquake series from 2015 to 2019 Mw  5.6+,/aditech/1-hz-earthquake-series-from-2015-to-2019-mw56
grade1,/shiyonglu/grade1
processed.cleveland.csv,/nchakradharreddy9/processedclevelandcsv
salary,/maher3id/salary
Best Sold Video Games,/mathurinache/bestsoldvideogames
Indian Population ,/feelthepower/indian-population
Energy Flows UK,/laurajaelk/energy-flows-uk
CSV_files,/salen20/csv-files
SF Zipcodes (Limited),/savargaonkar/sf-zipcodes-limited
My_SampleDataSet,/chandanadiga/my-sampledataset
"Animate Objects on European province flags, binary",/adamstolcke98/animate-objects-on-european-province-flags-binary
Coding20,/shenjiaxjtlu/coding20
samplee1.csv,/rafsanrahat9/samplee1csv
UFC Fight Night Figueiredo/Benavidez Exotic Bets,/mdabbert/ufc-fight-night-whittaker-vs-till-exotic-bet-odds
International_rankings_of_Uzbekistan,/mathurinache/international-rankings-of-uzbekistan
Salary_Prediction,/ranjithashetty/salary-prediction
Chord progressions,/hkpaul2020/chord-progressions
.1 graphene.csv,/rafsanrahat9/1-graphenecsv
.3 graphene,/rafsanrahat9/3-graphene
.5 graphene,/rafsanrahat9/5-graphene
.5 alumina,/rafsanrahat9/5-alumina
hollywood movies,/bcuba55/hollywood-movies
GeForce GTX 1080 Ti - 6 Months Price Movement ,/roosco/geforce-gtx-1080-ti-6-months-price-movement
input iris dataset,/stuser/input-iris
cicekler,/utkuay/cicekler
Startup dataset,/rahul1301/startup-dataset
Formula One Race Track Types,/vellaj128/formula-one-race-track-types
PM2.5预测值CSV文件,/dhleslie/pm25-01
Hyderabad GHMC Election Results 2020,/narendranathgogineni/hyderabad-ghmc-election-results-2020
Pay_Check_Data,/dhirendommeti/pay-check-data
Position_Salaries,/mohdnasirqureshi/position-salaries
exam-prac,/meserr/examprac
stations,/cheyenneamoroso/stations
.1 ZnO sample.csv,/rafsanrahat9/1-zno-samplecsv
.1 zno sample,/rafsanrahat9/1-zno-sample
Iris Dataset,/omkarsantoshraut/iris-dataset
Live Performance Venues,/dwarika/live-performance-venues
Brooklyn Census,/cesarjaitmanlabaton/brooklyn-census
London Localities with Majority Indians,/kishan305/london-locality-with-majority-indian-population
sample 2 for 0.1 alumina.csv,/rafsanrahat9/sample-2-for-01-aluminacsv
MY1DAT,/kb2222/my1dat
heart_prediction,/abhishekreddy7090/heart-prediction
elemental_properties,/srserves85/elemental-properties
Titanic,/himayarlagadda/titanic
Iris dataset,/kavya0711/iris-dataset
datasets,/lifearchitect/adscsv
Coronavirus-Pakistan,/abdullahmughal/coronaviruspakistan
possum,/satizzz/possum
Hear_failure,/alaminbhuyan/hear-failure
Mendel's Pea Flower Distribution,/athulmathewkonoor/mendels-pea-flower-distribution
