dataset name,url
Croatia Bureau of Statistics 2018 Population,/marins/croatia-bureau-of-statistics-2018-population
abusive_words4,/mmpossi/abusive-words4
abusive_words5,/mmpossi/abusive-words5
HeartDisease,/nazzarreenoishie/heartdisease
sobar_72,/rizqiakbar/sobar-72
Sodium_Potassium_Imbalance,/divyosmi2009/sodium-potassium-imbalance
Prostitution_by_region,/mathurinache/prostitution-by-region
Hiring1,/azibhasan/hiring1
IPL 2019 Dataset,/kunal980/ipl-2019-dataset
Valorant Score,/ivanarchiegonzales/valorant-score
Basketball_at_the_Summer_Olympics,/mathurinache/basketball-at-the-summer-olympics
50_Stratups,/gautamkumarjaiswal/50-stratups
data.1,/mushfiqurrahman32/data1
heart disease,/farhannabil/heart-disease
Height-Weight-Dataset,/abhishikththul/heightweightdataset
Kpk Corona Cases March 2021,/hassanmrwt/kpk-corona-cases-march-2021
My 2nd Dataset,/vijayakishoredusi/my-2nd-dataset
Outlier Demo,/harrimansaragih/outlier-demo
برنامج اكسس ;LW[EL;AL;K,/meadateeq/-lwelalk
LSJKLJF'ALEJK'LFMCZX/.MVKDSJRGOPER,/meadateeq/lsjkljfalejklfmczxmvkdsjrgoper
Social,/ishikajain27/social
nitrotype bot or not,/adl212/nitrotype-bot-or-not
Countries geo-location,/ahikram/countries-geolocation
Covid19_Weather,/gamestat/covid19-weather
SWP FINAL PROJECT ,/kabbokumar/swp-final-project
Inputfiles,/venkateshach/inputfiles
preprocessing dataset,/kesavapedda118/preprocessing-dataset
Bills and tips,/poornimawari/bills-and-tips
African Countries Affected by Covid 19,/begangnthubu/african-countries-affected-by-covid-19
Fentanyl Pharmacy Dispensations in NJ 2011-2016,/hana0211/fentanyl-pharmacy-dispensations-in-nj-20112016
abusive_words6,/mmpossi/abusive-words6
Insurance,/miyanic/insurance
language_codes,/bibhutibhusanpadhi/language-codes
data_table,/kaustubh243/data-table
BISAGAK,/franstanuel/bisagak
Total daily birth,/rajkumar23r/total-daily-birth
advatismensts.csv,/abdulwaheedofficial/advatismenstscsv
startup,/alifrahman/startup
Retirement savings account (RSA) membership,/apttemi/retirement-savings-account-rsa-membership
m5_GDP,/wonjunpark/m5-gdp
BreastCancer,/xinlearning/breastcancer
SML_Di_AO,/alexanderdiao/sml-di-ao
New York City population,/pcharambira/new-york-city-population
SCL_test,/pjsalita/scl-test
example,/miraastrid/example
grade2,/shiyonglu/grade2
grade6.csv,/junwenliu/grade6csv
Wars ranked by U.S. military deaths,/zlewishome/wars-ranked-us-military-deaths
EDA auto,/shwetachaskar/eda-auto
Iris Dataset,/parvpaliwal/iris-dataset
Meeting #15 Practice Dataset - Chaparral CS Club,/msalaway/meeting-15-practice-dataset-chaparral-cs-club
My_SampleDataSet,/chandanadiga/my-sampledataset
"Animate Objects on European province flags, binary",/adamstolcke98/animate-objects-on-european-province-flags-binary
Coding20,/shenjiaxjtlu/coding20
samplee1.csv,/rafsanrahat9/samplee1csv
UFC Fight Night Figueiredo/Benavidez Exotic Bets,/mdabbert/ufc-fight-night-whittaker-vs-till-exotic-bet-odds
Salary_Prediction,/ranjithashetty/salary-prediction
Multinomial Mimicry Data,/melslater/multinomial-mimicry-data
ICC Cricket WC 2019- Most DotBalls By a Bowler,/nambidb/icc-cricket-wc-2019-most-dotballs-by-a-bowler
Social Network Ads,/farhanmd29/social-network-ads
marital status using Logistic-Regression,/alaminbhuyan/marital-status-using-logisticregression
Property Prices in Germany June 2021,/valchovalev/property-prices-in-germany-june-2021
Grading of the students in the exam (IPE 101) raw,/tanzilislam021/grading-of-the-students-in-the-exam-ipe-101-raw
List_of_Bulgarian_provinces_by_GDP,/mathurinache/list-of-bulgarian-provinces-by-gdp
Genetic1,/jagathishvijay/genetic1
Time Series of US Gasoline Prices ,/ukveteran/time-series-of-us-gasoline-prices
tariff truck,/anuragpand/tariff-truck
Mall_Customers_Dataset,/ruchit18/mall-customers-dataset
Realty Income dividend data 2013-2021 ,/gjames808/realty-income-dividend-data-20132021
wine_dataset,/gudlaarunkumar/wine-dataset
Emission ,/rajkumar23r/emission
stations,/cheyenneamoroso/stations
.1 ZnO sample.csv,/rafsanrahat9/1-zno-samplecsv
.1 zno sample,/rafsanrahat9/1-zno-sample
Iris Dataset,/omkarsantoshraut/iris-dataset
Live Performance Venues,/dwarika/live-performance-venues
grade5,/shiyonglu/grade5
DataSet_01,/tringuyen123/dataset-01
CreditCardData,/akaashb/creditcard
grade1,/shiyonglu/grade1
1 Hz Earthquake series from 2015 to 2019 Mw  5.6+,/aditech/1-hz-earthquake-series-from-2015-to-2019-mw56
processed.cleveland.csv,/nchakradharreddy9/processedclevelandcsv
Zoo animal classification,/karthikeyanraghav/zoo-animal-classification
Household Debt Service Payments (Percent),/federalreserve/household-debt-service-payments-percent
List_of_countries_by_household_debt,/mathurinache/list-of-countries-by-household-debt
Best Sold Video Games,/mathurinache/bestsoldvideogames
Energy Flows UK,/laurajaelk/energy-flows-uk
Fifa 21 Age Overall and Value of 200 players,/alperaktepe/fifa-21-age-overall-and-value-of-200-players
Indian Population ,/feelthepower/indian-population
CSV_files,/salen20/csv-files
SF Zipcodes (Limited),/savargaonkar/sf-zipcodes-limited
Flipkart home furnishing data,/elakapoor/flipkart-home-furnishing-data
List_of_regions_of_the_Philippines_by_GDP,/mathurinache/list-of-regions-of-the-philippines-by-gdp
Fortune 500 Women as CEO,/camillemodeste/fortune-500-women-as-ceo-since-1970
fishweights,/likhitsudha/fishweights
studentdataset,/agnimseth/studentdataset
.1 graphene.csv,/rafsanrahat9/1-graphenecsv
.3 graphene,/rafsanrahat9/3-graphene
.5 graphene,/rafsanrahat9/5-graphene
.5 alumina,/rafsanrahat9/5-alumina
cs_dojo_matplotlib,/dadamdata/cs-dojo-matplotlib
stduent_dataset,/chiragpandav/stduent-dataset
Moths Data ,/ukveteran/moths-data
Complete List Of Country & Dialing Codes ,/migeruj/country-2iso3un-digit-code-and-dialing-code
Wine Data Set,/ufukasil/wine-data-set
Global_Terrorism_Index,/mathurinache/global-terrorism-index
PE Train Data,/yogeshkumarmangal/pe-train-data
salesforecasting,/zubairbazaz/salesforecasting
Position_Salaries,/mohdnasirqureshi/position-salaries
DrugMortalityvsMarijuanaLegalStatus ,/dynamomagician/drugvsmarijuana
exam-prac,/meserr/examprac
energy_appliances_extrapolation_1,/ziqifan35/energy-appliances-extrapolation-1
Brooklyn Census,/cesarjaitmanlabaton/brooklyn-census
London Localities with Majority Indians,/kishan305/london-locality-with-majority-indian-population
sample 2 for 0.1 alumina.csv,/rafsanrahat9/sample-2-for-01-aluminacsv
MY1DAT,/kb2222/my1dat
heart_prediction,/abhishekreddy7090/heart-prediction
India's GDP (Statewise),/siddheshmahajan/indias-gdp-statewise
Chopsticks Dataset,/balaramk/chopsticks-dataset
salary,/maher3id/salary
elemental_properties,/srserves85/elemental-properties
Titanic,/himayarlagadda/titanic
carbon-dioxide-emissions-factor,/valchovalev/carbondioxideemissionsfactor
Cook Partisan Voter Index (PVI) for States (2021),/cviaxmiwnptr/cook-partisan-voter-index-pvi-for-states-2021
Real Estate,/siddharthnagarkar/real-estate
Heart Disease Prediction,/lasyaippagunta/heart-disease-prediction
Hospitals and Beds in Lebanon,/najielkotob/hospitals-and-beds-in-lebanon
COVID-19 testing centres count in India,/sugyanibasantia/covid19-testing-centres-count-in-india
Bond Yield Data,/sandya2022/bond-yield-data
linear-regression-dataset,/ayhanozturk/linearregressiondataset
weather-information,/jky0q0001/weatherinformation
List_of_largest_empires,/mathurinache/list-of-largest-empires
"US, Asia, and Europe Population and Area Data ",/duvallwh/us-asia-and-europe-population-and-area-data
Donner Party ,/morales2018/donner-party
Module 5 MammEnv,/karismasookram/module-5-mammenv
World Population Historical (Predictive),/szakwani/worldpopulation
Boxing_at_the_Summer_Olympics,/mathurinache/boxing-at-the-summer-olympics
Demoing Double Quotes Problem,/pankrzysiu/demoing-double-quotes-problem
SF Department of Public Health Flu Shot Locations,/san-francisco/sf-department-of-public-health-flu-shot-locations
California housing prices sample,/jacquelineyqguo/california-housing-prices-sample
Failure Time of PET Film ,/ukveteran/failure-time-of-pet-film
List_of_countries_by_wealth_per_adult,/mathurinache/list-of-countries-by-wealth-per-adult
List_of_countries_by_inflation_rate,/mathurinache/list-of-countries-by-inflation-rate
heart.csv,/mauricioeloy/heartcsv
train4,/salmana1/train4
tfrecords,/mdshakirhossain/bc250-tfrecords
Demo_dataset_teamviewer,/malihehfotouhi/demo-dataset-teamviewer
regresyom,/eneszabn/regresyom
Galatasaray Transfer,/furkanerhan/galatasaray-transfer
Ace Axe Throwing Tuesday Black Season 1 2020 Stats,/dmacpgh82/ace-axe-throwing-tuesday-black-season-1-2020-stats
NHAIdata,/rohitsundik/nhaidata
covid19-in-Turkey,/mstfshn/covid19inturkey
covidvaccine,/jayaraghavendra/covidvaccine
models,/ramirobmar/modelstraining
List_of_countries_by_military_expenditures,/mathurinache/list-of-countries-by-military-expenditures
MammEnv.cvs,/sunshinedecaires/mammenvcvs
Mammals,/sunshinedecaires/mammals
MonteSerra_3bmeteo,/annachirumbolo/monteserra-3bmeteo
MammEnv,/joannejaggernauth/mammenv
weights,/moranbt/weights
microbial_community_shindari_combined,/yungbyun/microbial-community-shindari-combined
NGS Data (Speed/Acceleration Summary Stats),/cbonfield/ngs-data-speedacceleration-summary-stats
Module 5 2021,/dwfraser/module-5-2021
usTemperature,/ronakbadhe/ustemperature
US Populations Per State,/aarushimehrotra/us-populations-per-state
heart-attack-prediction-dataset,/anunnikrishnan/heartattackpredictiondataset
Iris flowa,/mehmetburakeker/iriskeras
covid-19 Kerala Dataset,/gokulksurendran/covid19-kerala-dataset
Time Series,/shams1/time-series
Life Expectancy,/mathurinache/lifeexpectancy
Bank_customers,/hemanthkumar05/bank-customers
Postal codes of Berlin's districts,/iuliiapetrova/postal-codes-of-berlin-districts
ICMRT testing details,/deepakkaura/icmrt-testing-details
hospital beds india,/deepakkaura/hospital-beds-india
train_dataset,/legogrlf/train-dataset
ALL DATASETS,/ayomum/all-datasets
datavis,/bedman3/datasimplified
Salary Data,/krunal3kapadiya/salarydata
Minn_CPE,/dave1216/minn-cpe
Car Price Prediction,/sattu9/car-price-prediction
Salary355,/archanasingh24/salary355
Price Distance,/alperaktepe/price-distance
Mammals_assignment5_part1,/akilcrichlow/mammals-assignment5-part1
MammEnv_assignment5-part2,/akilcrichlow/mammenv-assignment5part2
train8,/salmana1/train8
valdaata,/salmana1/valdaata
PL Big Six Dataset From 05/06 to 19/20 Seasons ,/mayureshkoli/pl-big-six-dataset-from-0506-to-1920-seasons
MSDS PREDICTION FINAL PROJECT 2,/alitajdar/msds-prediction-final-project-2
7 - hypothesis testing data,/rajeck/7-hypothesis-testing-data
Module 5,/karismasookram/module-5
Exploring Visualizations GISTEMPData,/benjaminsmith489/exploring-visualizations-gistempdata
Asiapp,/muhammadaudrii/asiapp
Legal_drinking_age,/mathurinache/legal-drinking-age
Kepuasan,/datamanu/kepuasan
gdp dataframe,/jananiramasamy/gdp-dataframe
Cold Chain Infrastructure India,/dineshawk86/cold-chain-infrastructure-india
Percentage of delays by cause at DFW,/robstepanyan/percentage-of-delays-by-cause-at-dfw
Average Sales Price for New Houses Sold in the US,/hud/average-sales-price-for-new-houses-sold-in-the-us
ADMISSION PREDICTION,/apoorvdwivedi/admission-prediction
Regression data,/chandakanish7/regression-data
DOTA_proj,/brixkt/dota-proj
Ontario Lottery Data ,/ukveteran/ontario-lottery-data
iris_01_01,/phillippe/iris-01-01
Chicago census data by community area,/apgross/chicagocensusdata
clase6,/simnpalominosbilbao/clase6
Covid-19 ,/santoshd3/covid19
conflict modelling,/rajeshchauhan/conflict-modelling
decision_Tree_regression,/alperenspr/decision-tree-regression
Random_forest_reg,/alperenspr/random-forest-reg
Violaciones a la libertad de prensa en Nicaragua,/laurajaelk/violaciones-a-la-libertad-de-prensa-en-nicaragua
region,/wefann/region
vgg16-thirdtry,/szhan192/vgg16thirdtry
AdsAndRevenue,/huynhcuong/adsandrevenue
effective_of_online_edu,/munyvorn/effective-of-online-edu
Bom Explosion Tree,/luizgustavorodrigues/bom-explosion-tree
Transcripción de telediarios,/datamarket/transcripcin-de-telediarios
Descriptive Statistics,/ravindravenkat/descriptive-statistics
bags dataset,/vishalkumbhar1997/bags-dataset
Characteristics of Homer and Bart Simpsons,/aasousa/simpsons-homer-bart-classification
Social media add,/pradumnchavan/social-media-add
salary data,/deepom/salary-data
newdata,/zahirhussain0525/newdata
gender submission ,/vishalkumbhar1997/gender-submission
cigaret,/aditya1618/cigaret
Sessions,/olgaberezovsky/sessions
Covid-19 Portugal,/murilobarbosa/covidportugal
Heart Disease,/zhoumeixing/heart-disease-dataset
Social_Network_Ads_Datasets,/muhammadmuzammil196/social-network-ads-datasets
microsoft-challenge-5,/malwyshihab/microsoftchallenge5
spending_score_ml5,/yuvarajkondapalle/spending-score-ml5
Perfect Score Titanic,/efradgamer/perfecttitanic
housing_new,/sanjaysuthraye96/housing-new
Gufhgugu publications,/mahnoorrana/gufhgugu-publications
crime20032020,/krasnoslobodsk/crime20032020
CountryData,/shraddhamaladkar/countrydata
Fish Prediction,/ketansharan/fish-prediction
Calories_consumed,/ishitaraj/calories-consumed
India State wise Latitudes and Longitudes 2020,/adityarc/india-state-wise-latitudes-and-longitudes-2020
SPYData,/kdenev/spydata
Rowing_at_the_Summer_Olympics,/mathurinache/rowing-at-the-summer-olympics
IRIS DATASET,/harinav009/iris-dataset
US_Agg,/saru24/us-agg
valores equipos mundial 2018,/andrspabn/valores-equipos-mundial-2018
itsalary,/archanamehra/itsal1
Compounds-wastewater,/noelpoirier/compoundswastewater
Banco Imobiliário,/kandebonfim/banco-imobilirio
datavis1,/flaviomorgado/datavis1
Titanic submission score 1,/mahmoudalaa01010101/titanic-submission-score-1
Penguins Dataset,/muhammadnoumangul/penguins-dataset
Iris Dataset,/ravalkushal/iris-dataset
six.csv,/fathima2000/sixcsv
TESTDATA,/yashikachugh/testdata
Wine Components Dataset,/ganeshbalaji1608/wine-components-dataset
COVID-19 India,/akhileshk1/covid19-india
Iris dataset,/radhikarangu/iris-dataset
my test dataset,/alexpolz/my-test-dataset
My_DATA,/sahilrajwar/my-data
subject_data,/viktorkoukouliev1/subject-data
IndianStatesLat-Long,/itsual/indianstateslatlong
India Coordinates Population Data,/krrai77/india-coordinates-population-data
California Female Birth_1959,/kiranthakur007/california-female-birth-1959
Genome,/mahnoorrana/genome
ClusteringData,/rajaatreja/clusteringdata
India Coordinates,/krrai77/india-coordinates
Dataset for KMeansClustering_Cluster3,/sureyasubramanian/dataset-for-kmeansclustering-cluster3
Dataset for KMeansClustering_Cluster5,/sureyasubramanian/dataset-for-kmeansclustering-cluster5
Dataset for Moving Average Calculation,/akalyasubramanian/dataset-for-moving-average-calculation
Spoti T50 songs,/deepakkaura/spoti-t50-songs
Spotify 50 songs,/deepakkaura/spotify-50-songs
advsts,/krishnabalanagu/advsts
salary dataset,/abdul96/salary-dataset
Importance_of_religion_by_country,/mathurinache/importance-of-religion-by-country
Banking,/darkmistress/banking
Office Supplies - Time Series,/ukveteran/office-supplies-time-series
train_data_follicle,/arjunsilwal/train-data-follicle
Countries and Nationalities,/jenniferkwentoh/countries-and-nationalities
heart-disease,/laz4rus/heartdisease
East Africa Mobile Cellular_subscriptions,/fourbic/east-africa-mobile-cellular-subscriptions
Mortgage-backed securities - Federal Reserve,/federalreserve/mortgage-backed-securities-federal-reserve
Temperature and pulse rate of patient,/meghagoriya/temperature-and-pulse-rate-of-patient
Heart Attack ,/pujagupta96/heart-attack
Tips_extend,/pavandas/tips-extend
lab_extract_input,/mdcufirebase/lab-extract-input
sales1,/sotpai/sales1
datakudong,/charlesgoei/datakudong
sexy-baccarat,/msp5382/slotspx-baccarat
Housing data,/suchitgurala/housing-data
2020_country_idh,/jefsuu/2020-country-idh
Belle Ayr,/hakanerdem/belle-ayr
acnhrxn.csv,/preetiputcha/acnhrxncsv
Ikeda two-dimensional cylinders,/martinlarsalbert/ikeda-twodimensional-cylinders
gdppppppp,/fanyanqingsun/gdppppppp
Assignment 1,/poojarana85/assignment-1-q7
dunyacsv,/erdemkaraahin/dunyacsv
Darwin Scandens Finches Beaks,/stenivan/darwin-scandens-finches-beaks
dataset,/deepashagupta/dataset
My_Marks_Sheet,/prithvianand/my-marks-sheet
Haberman's Survival Dataset,/nnirosha/habermans-survival-dataset
flower_dataset,/vaibhavdube99/flower-dataset
Dataset for ReccomendationSystems,/sureyasubramanian/dataset-for-reccomendationsystems
Mall Customer,/cindylanindya/mall-customer
CPM_radiology,/aniladepu/cpm-radiology
student__score ,/akshaisali/student-score
Dataset for Moving Average Concept,/akalyasubramanian/dataset-for-moving-average-concept
NBA Franchise Record,/koki25ando/nba-franchise-record
International_rankings_of_Kenya,/mathurinache/international-rankings-of-kenya
"NBA Team Stats (just PTS, FG%, and REB)",/mauricedw22/nba-team-stats-just-pts-fg-and-reb
prediction_sales,/cjain92/prediction-sales
student_data,/adityashrivastav01/student-data
Unjeudetest,/joelmbakouhoue/unjeudetest
salary_data,/aytida23/salary-data
Users data,/karthickveerakumar/users-data
predictionshit,/harshalchaudhari96/predictionshit
paper Helicopter dataset,/yonggijj/paper-helicopter-dataset
